,,Raigarh,India,21.70N,83.94E
1897-11-01,22.211,0.794,Raigarh,India,21.70N,83.94E
1897-12-01,18.194000000000003,0.49200000000000005,Raigarh,India,21.70N,83.94E
1898-01-01,18.73,0.879,Raigarh,India,21.70N,83.94E
1898-02-01,21.951,0.8809999999999999,Raigarh,India,21.70N,83.94E
1898-03-01,27.363000000000003,0.5770000000000001,Raigarh,India,21.70N,83.94E
1898-04-01,32.477000000000004,0.589,Raigarh,India,21.70N,83.94E
1898-05-01,33.917,0.6629999999999999,Raigarh,India,21.70N,83.94E
1898-06-01,31.078000000000007,0.55,Raigarh,India,21.70N,83.94E
1898-07-01,27.358,0.363,Raigarh,India,21.70N,83.94E
1898-08-01,26.636,0.504,Raigarh,India,21.70N,83.94E
1898-09-01,27.385,0.327,Raigarh,India,21.70N,83.94E
1898-10-01,25.494,0.273,Raigarh,India,21.70N,83.94E
1898-11-01,22.214,0.484,Raigarh,India,21.70N,83.94E
1898-12-01,20.352999999999998,0.591,Raigarh,India,21.70N,83.94E
1899-01-01,18.417,0.675,Raigarh,India,21.70N,83.94E
1899-02-01,22.912,0.434,Raigarh,India,21.70N,83.94E
1899-03-01,28.558000000000003,0.644,Raigarh,India,21.70N,83.94E
1899-04-01,30.791999999999998,0.8290000000000001,Raigarh,India,21.70N,83.94E
1899-05-01,33.399,0.561,Raigarh,India,21.70N,83.94E
1899-06-01,30.629,0.907,Raigarh,India,21.70N,83.94E
1899-07-01,27.605,0.516,Raigarh,India,21.70N,83.94E
1899-08-01,28.005,0.205,Raigarh,India,21.70N,83.94E
1899-09-01,28.546,0.34700000000000003,Raigarh,India,21.70N,83.94E
1899-10-01,26.261999999999997,0.271,Raigarh,India,21.70N,83.94E
1899-11-01,22.366,0.56,Raigarh,India,21.70N,83.94E
1899-12-01,19.857,0.36700000000000005,Raigarh,India,21.70N,83.94E
1900-01-01,21.614,0.6659999999999999,Raigarh,India,21.70N,83.94E
1900-02-01,24.315,0.701,Raigarh,India,21.70N,83.94E
1900-03-01,28.548000000000002,0.77,Raigarh,India,21.70N,83.94E
1900-04-01,32.124,0.981,Raigarh,India,21.70N,83.94E
1900-05-01,32.973,0.499,Raigarh,India,21.70N,83.94E
1900-06-01,31.835,0.46799999999999997,Raigarh,India,21.70N,83.94E
1900-07-01,28.436,0.484,Raigarh,India,21.70N,83.94E
1900-08-01,27.212,0.515,Raigarh,India,21.70N,83.94E
1900-09-01,26.876,0.429,Raigarh,India,21.70N,83.94E
1900-10-01,25.256999999999998,0.586,Raigarh,India,21.70N,83.94E
1900-11-01,22.269,0.391,Raigarh,India,21.70N,83.94E
1900-12-01,20.986,0.723,Raigarh,India,21.70N,83.94E
1901-01-01,18.798,0.573,Raigarh,India,21.70N,83.94E
1901-02-01,21.891,1.052,Raigarh,India,21.70N,83.94E
1901-03-01,26.577,0.336,Raigarh,India,21.70N,83.94E
1901-04-01,31.454,0.713,Raigarh,India,21.70N,83.94E
1901-05-01,33.315,0.503,Raigarh,India,21.70N,83.94E
1901-06-01,33.138000000000005,0.498,Raigarh,India,21.70N,83.94E
1901-07-01,28.308000000000003,0.44,Raigarh,India,21.70N,83.94E
1901-08-01,27.099,0.32299999999999995,Raigarh,India,21.70N,83.94E
1901-09-01,27.651,0.677,Raigarh,India,21.70N,83.94E
1901-10-01,26.881,0.307,Raigarh,India,21.70N,83.94E
1901-11-01,22.308000000000003,0.261,Raigarh,India,21.70N,83.94E
1901-12-01,19.015,0.532,Raigarh,India,21.70N,83.94E
1902-01-01,20.367,0.583,Raigarh,India,21.70N,83.94E
1902-02-01,22.831999999999997,0.5589999999999999,Raigarh,India,21.70N,83.94E
1902-03-01,28.891,0.9359999999999999,Raigarh,India,21.70N,83.94E
1902-04-01,31.388,0.509,Raigarh,India,21.70N,83.94E
1902-05-01,33.765,1.025,Raigarh,India,21.70N,83.94E
1902-06-01,32.806999999999995,1.198,Raigarh,India,21.70N,83.94E
1902-07-01,27.807,0.627,Raigarh,India,21.70N,83.94E
1902-08-01,27.897,0.478,Raigarh,India,21.70N,83.94E
1902-09-01,27.586,0.165,Raigarh,India,21.70N,83.94E
1902-10-01,26.247,0.3,Raigarh,India,21.70N,83.94E
1902-11-01,21.886999999999997,0.289,Raigarh,India,21.70N,83.94E
1902-12-01,18.881,0.5870000000000001,Raigarh,India,21.70N,83.94E
1903-01-01,20.431,0.581,Raigarh,India,21.70N,83.94E
1903-02-01,21.566999999999997,0.7559999999999999,Raigarh,India,21.70N,83.94E
1903-03-01,27.522,0.392,Raigarh,India,21.70N,83.94E
1903-04-01,31.831,0.8490000000000001,Raigarh,India,21.70N,83.94E
1903-05-01,33.309000000000005,0.461,Raigarh,India,21.70N,83.94E
1903-06-01,32.190000000000005,0.9009999999999999,Raigarh,India,21.70N,83.94E
1903-07-01,28.888,0.377,Raigarh,India,21.70N,83.94E
1903-08-01,27.518,0.304,Raigarh,India,21.70N,83.94E
1903-09-01,27.577,0.46799999999999997,Raigarh,India,21.70N,83.94E
1903-10-01,25.612,0.369,Raigarh,India,21.70N,83.94E
1903-11-01,21.309,0.35100000000000003,Raigarh,India,21.70N,83.94E
1903-12-01,18.246,0.36700000000000005,Raigarh,India,21.70N,83.94E
1904-01-01,19.665,0.818,Raigarh,India,21.70N,83.94E
1904-02-01,21.844,0.774,Raigarh,India,21.70N,83.94E
1904-03-01,27.383000000000003,0.68,Raigarh,India,21.70N,83.94E
1904-04-01,32.387,0.395,Raigarh,India,21.70N,83.94E
1904-05-01,32.660000000000004,0.604,Raigarh,India,21.70N,83.94E
1904-06-01,29.842,0.871,Raigarh,India,21.70N,83.94E
1904-07-01,27.04,0.48100000000000004,Raigarh,India,21.70N,83.94E
1904-08-01,26.881,0.6459999999999999,Raigarh,India,21.70N,83.94E
1904-09-01,27.298000000000002,0.415,Raigarh,India,21.70N,83.94E
1904-10-01,25.925,0.161,Raigarh,India,21.70N,83.94E
1904-11-01,21.680999999999997,0.32299999999999995,Raigarh,India,21.70N,83.94E
1904-12-01,19.515,0.309,Raigarh,India,21.70N,83.94E
1905-01-01,18.969,0.672,Raigarh,India,21.70N,83.94E
1905-02-01,19.368,0.8240000000000001,Raigarh,India,21.70N,83.94E
1905-03-01,26.164,0.506,Raigarh,India,21.70N,83.94E
1905-04-01,29.206,0.679,Raigarh,India,21.70N,83.94E
1905-05-01,32.775999999999996,0.575,Raigarh,India,21.70N,83.94E
1905-06-01,33.501999999999995,0.645,Raigarh,India,21.70N,83.94E
1905-07-01,27.601999999999997,0.425,Raigarh,India,21.70N,83.94E
1905-08-01,27.613000000000003,0.294,Raigarh,India,21.70N,83.94E
1905-09-01,27.23,0.252,Raigarh,India,21.70N,83.94E
1905-10-01,25.941999999999997,0.33,Raigarh,India,21.70N,83.94E
1905-11-01,22.518,0.47100000000000003,Raigarh,India,21.70N,83.94E
1905-12-01,18.743,0.502,Raigarh,India,21.70N,83.94E
1906-01-01,19.581,0.475,Raigarh,India,21.70N,83.94E
1906-02-01,22.215,0.62,Raigarh,India,21.70N,83.94E
1906-03-01,25.778000000000002,0.524,Raigarh,India,21.70N,83.94E
1906-04-01,32.203,0.444,Raigarh,India,21.70N,83.94E
1906-05-01,34.707,0.5820000000000001,Raigarh,India,21.70N,83.94E
1906-06-01,31.349,0.659,Raigarh,India,21.70N,83.94E
1906-07-01,27.839000000000002,0.321,Raigarh,India,21.70N,83.94E
1906-08-01,27.361,0.47200000000000003,Raigarh,India,21.70N,83.94E
1906-09-01,27.544,0.22899999999999998,Raigarh,India,21.70N,83.94E
1906-10-01,25.958,0.293,Raigarh,India,21.70N,83.94E
1906-11-01,22.353,0.2,Raigarh,India,21.70N,83.94E
1906-12-01,19.67,0.675,Raigarh,India,21.70N,83.94E
1907-01-01,20.059,0.415,Raigarh,India,21.70N,83.94E
1907-02-01,22.096999999999998,0.478,Raigarh,India,21.70N,83.94E
1907-03-01,25.889,0.252,Raigarh,India,21.70N,83.94E
1907-04-01,28.933000000000003,0.6970000000000001,Raigarh,India,21.70N,83.94E
1907-05-01,32.384,0.521,Raigarh,India,21.70N,83.94E
1907-06-01,30.848000000000006,0.565,Raigarh,India,21.70N,83.94E
1907-07-01,28.398000000000003,0.43,Raigarh,India,21.70N,83.94E
1907-08-01,26.575,0.424,Raigarh,India,21.70N,83.94E
1907-09-01,27.684,0.633,Raigarh,India,21.70N,83.94E
1907-10-01,26.719,0.505,Raigarh,India,21.70N,83.94E
1907-11-01,22.824,0.563,Raigarh,India,21.70N,83.94E
1907-12-01,18.191,0.6579999999999999,Raigarh,India,21.70N,83.94E
1908-01-01,18.161,0.785,Raigarh,India,21.70N,83.94E
1908-02-01,22.552,0.608,Raigarh,India,21.70N,83.94E
1908-03-01,26.867,0.331,Raigarh,India,21.70N,83.94E
1908-04-01,32.685,0.381,Raigarh,India,21.70N,83.94E
1908-05-01,33.711,0.5579999999999999,Raigarh,India,21.70N,83.94E
1908-06-01,31.998,0.599,Raigarh,India,21.70N,83.94E
1908-07-01,27.432,0.474,Raigarh,India,21.70N,83.94E
1908-08-01,26.647,0.531,Raigarh,India,21.70N,83.94E
1908-09-01,27.66,0.327,Raigarh,India,21.70N,83.94E
1908-10-01,25.916999999999998,0.495,Raigarh,India,21.70N,83.94E
1908-11-01,21.538,0.436,Raigarh,India,21.70N,83.94E
1908-12-01,18.005,0.746,Raigarh,India,21.70N,83.94E
1909-01-01,21.196,0.449,Raigarh,India,21.70N,83.94E
1909-02-01,22.601999999999997,0.49,Raigarh,India,21.70N,83.94E
1909-03-01,28.087,0.7070000000000001,Raigarh,India,21.70N,83.94E
1909-04-01,28.809,1.038,Raigarh,India,21.70N,83.94E
1909-05-01,33.446,0.4,Raigarh,India,21.70N,83.94E
1909-06-01,29.363000000000003,0.37200000000000005,Raigarh,India,21.70N,83.94E
1909-07-01,26.944000000000003,0.6459999999999999,Raigarh,India,21.70N,83.94E
1909-08-01,27.206999999999997,0.607,Raigarh,India,21.70N,83.94E
1909-09-01,27.217,0.315,Raigarh,India,21.70N,83.94E
1909-10-01,25.726999999999997,0.5489999999999999,Raigarh,India,21.70N,83.94E
1909-11-01,22.504,0.473,Raigarh,India,21.70N,83.94E
1909-12-01,19.659000000000002,0.39299999999999996,Raigarh,India,21.70N,83.94E
1910-01-01,19.616,0.508,Raigarh,India,21.70N,83.94E
1910-02-01,22.417,0.386,Raigarh,India,21.70N,83.94E
1910-03-01,27.552,0.18600000000000003,Raigarh,India,21.70N,83.94E
1910-04-01,31.813000000000002,0.409,Raigarh,India,21.70N,83.94E
1910-05-01,33.506,0.46299999999999997,Raigarh,India,21.70N,83.94E
1910-06-01,30.206000000000003,0.35600000000000004,Raigarh,India,21.70N,83.94E
1910-07-01,27.626,0.32899999999999996,Raigarh,India,21.70N,83.94E
1910-08-01,27.127,0.36700000000000005,Raigarh,India,21.70N,83.94E
1910-09-01,27.451,0.251,Raigarh,India,21.70N,83.94E
1910-10-01,25.656999999999996,0.348,Raigarh,India,21.70N,83.94E
1910-11-01,21.14,0.314,Raigarh,India,21.70N,83.94E
1910-12-01,18.468,0.382,Raigarh,India,21.70N,83.94E
1911-01-01,21.385,0.627,Raigarh,India,21.70N,83.94E
1911-02-01,21.761999999999997,0.40399999999999997,Raigarh,India,21.70N,83.94E
1911-03-01,26.249000000000002,0.40700000000000003,Raigarh,India,21.70N,83.94E
1911-04-01,31.204,0.256,Raigarh,India,21.70N,83.94E
1911-05-01,34.265,0.7609999999999999,Raigarh,India,21.70N,83.94E
1911-06-01,29.491999999999997,0.32299999999999995,Raigarh,India,21.70N,83.94E
1911-07-01,28.795,0.33399999999999996,Raigarh,India,21.70N,83.94E
1911-08-01,26.662,0.21600000000000003,Raigarh,India,21.70N,83.94E
1911-09-01,27.242,0.27899999999999997,Raigarh,India,21.70N,83.94E
1911-10-01,26.064,0.251,Raigarh,India,21.70N,83.94E
1911-11-01,22.788,0.49700000000000005,Raigarh,India,21.70N,83.94E
1911-12-01,18.469,0.7440000000000001,Raigarh,India,21.70N,83.94E
1912-01-01,20.087,0.784,Raigarh,India,21.70N,83.94E
1912-02-01,23.228,0.615,Raigarh,India,21.70N,83.94E
1912-03-01,27.701,0.529,Raigarh,India,21.70N,83.94E
1912-04-01,30.805,0.684,Raigarh,India,21.70N,83.94E
1912-05-01,33.760999999999996,0.5760000000000001,Raigarh,India,21.70N,83.94E
1912-06-01,32.813,0.675,Raigarh,India,21.70N,83.94E
1912-07-01,27.735,0.285,Raigarh,India,21.70N,83.94E
1912-08-01,27.022,0.228,Raigarh,India,21.70N,83.94E
1912-09-01,27.444000000000003,0.23600000000000002,Raigarh,India,21.70N,83.94E
1912-10-01,26.045,0.33,Raigarh,India,21.70N,83.94E
1912-11-01,21.728,0.534,Raigarh,India,21.70N,83.94E
1912-12-01,18.176,0.40299999999999997,Raigarh,India,21.70N,83.94E
1913-01-01,19.198,0.452,Raigarh,India,21.70N,83.94E
1913-02-01,22.614,0.355,Raigarh,India,21.70N,83.94E
1913-03-01,26.162,0.281,Raigarh,India,21.70N,83.94E
1913-04-01,32.349000000000004,0.39399999999999996,Raigarh,India,21.70N,83.94E
1913-05-01,32.538000000000004,0.35600000000000004,Raigarh,India,21.70N,83.94E
1913-06-01,29.171999999999997,0.451,Raigarh,India,21.70N,83.94E
1913-07-01,27.649,0.365,Raigarh,India,21.70N,83.94E
1913-08-01,27.049,0.381,Raigarh,India,21.70N,83.94E
1913-09-01,27.826,0.452,Raigarh,India,21.70N,83.94E
1913-10-01,26.088,0.507,Raigarh,India,21.70N,83.94E
1913-11-01,21.739,0.39799999999999996,Raigarh,India,21.70N,83.94E
1913-12-01,18.988,0.64,Raigarh,India,21.70N,83.94E
1914-01-01,19.921,0.9079999999999999,Raigarh,India,21.70N,83.94E
1914-02-01,23.564,0.579,Raigarh,India,21.70N,83.94E
1914-03-01,26.886,0.391,Raigarh,India,21.70N,83.94E
1914-04-01,29.75,1.114,Raigarh,India,21.70N,83.94E
1914-05-01,32.033,0.644,Raigarh,India,21.70N,83.94E
1914-06-01,30.545,0.35,Raigarh,India,21.70N,83.94E
1914-07-01,27.37,0.255,Raigarh,India,21.70N,83.94E
1914-08-01,27.18,0.564,Raigarh,India,21.70N,83.94E
1914-09-01,27.213,0.401,Raigarh,India,21.70N,83.94E
1914-10-01,25.848000000000003,0.276,Raigarh,India,21.70N,83.94E
1914-11-01,22.897,0.64,Raigarh,India,21.70N,83.94E
1914-12-01,19.521,0.488,Raigarh,India,21.70N,83.94E
1915-01-01,20.028,0.644,Raigarh,India,21.70N,83.94E
1915-02-01,22.333000000000002,0.483,Raigarh,India,21.70N,83.94E
1915-03-01,26.55,0.366,Raigarh,India,21.70N,83.94E
1915-04-01,31.304,0.54,Raigarh,India,21.70N,83.94E
1915-05-01,34.11,0.742,Raigarh,India,21.70N,83.94E
1915-06-01,32.184000000000005,0.743,Raigarh,India,21.70N,83.94E
1915-07-01,28.483,0.46799999999999997,Raigarh,India,21.70N,83.94E
1915-08-01,27.631,0.433,Raigarh,India,21.70N,83.94E
1915-09-01,27.384,0.263,Raigarh,India,21.70N,83.94E
1915-10-01,26.967,0.20600000000000002,Raigarh,India,21.70N,83.94E
1915-11-01,23.668000000000003,0.527,Raigarh,India,21.70N,83.94E
1915-12-01,18.828,0.499,Raigarh,India,21.70N,83.94E
1916-01-01,19.11,0.7070000000000001,Raigarh,India,21.70N,83.94E
1916-02-01,22.774,0.86,Raigarh,India,21.70N,83.94E
1916-03-01,28.164,0.254,Raigarh,India,21.70N,83.94E
1916-04-01,32.228,0.5489999999999999,Raigarh,India,21.70N,83.94E
1916-05-01,34.176,0.455,Raigarh,India,21.70N,83.94E
1916-06-01,28.953000000000007,0.625,Raigarh,India,21.70N,83.94E
1916-07-01,27.921999999999997,0.475,Raigarh,India,21.70N,83.94E
1916-08-01,27.127,0.36700000000000005,Raigarh,India,21.70N,83.94E
1916-09-01,27.559,0.271,Raigarh,India,21.70N,83.94E
1916-10-01,26.369,0.322,Raigarh,India,21.70N,83.94E
1916-11-01,22.183000000000003,0.584,Raigarh,India,21.70N,83.94E
1916-12-01,18.065,0.6990000000000001,Raigarh,India,21.70N,83.94E
1917-01-01,19.265,0.588,Raigarh,India,21.70N,83.94E
1917-02-01,21.869,0.541,Raigarh,India,21.70N,83.94E
1917-03-01,26.013,0.725,Raigarh,India,21.70N,83.94E
1917-04-01,30.139,0.506,Raigarh,India,21.70N,83.94E
1917-05-01,29.984,0.41600000000000004,Raigarh,India,21.70N,83.94E
1917-06-01,29.359,0.37,Raigarh,India,21.70N,83.94E
1917-07-01,27.465,0.457,Raigarh,India,21.70N,83.94E
1917-08-01,27.058000000000003,0.436,Raigarh,India,21.70N,83.94E
1917-09-01,27.066,0.365,Raigarh,India,21.70N,83.94E
1917-10-01,26.063000000000002,0.31,Raigarh,India,21.70N,83.94E
1917-11-01,21.464,0.604,Raigarh,India,21.70N,83.94E
1917-12-01,18.805,0.39,Raigarh,India,21.70N,83.94E
1918-01-01,18.151,0.8390000000000001,Raigarh,India,21.70N,83.94E
1918-02-01,22.406,0.574,Raigarh,India,21.70N,83.94E
1918-03-01,27.373,0.391,Raigarh,India,21.70N,83.94E
1918-04-01,30.558000000000003,0.24600000000000002,Raigarh,India,21.70N,83.94E
1918-05-01,32.474000000000004,0.499,Raigarh,India,21.70N,83.94E
1918-06-01,28.336,1.0270000000000001,Raigarh,India,21.70N,83.94E
1918-07-01,28.956,0.425,Raigarh,India,21.70N,83.94E
1918-08-01,26.919,0.287,Raigarh,India,21.70N,83.94E
1918-09-01,27.858,0.196,Raigarh,India,21.70N,83.94E
1918-10-01,26.186,0.48200000000000004,Raigarh,India,21.70N,83.94E
1918-11-01,22.954,0.5920000000000001,Raigarh,India,21.70N,83.94E
1918-12-01,19.102999999999998,0.45299999999999996,Raigarh,India,21.70N,83.94E
1919-01-01,20.947,0.68,Raigarh,India,21.70N,83.94E
1919-02-01,21.873,0.802,Raigarh,India,21.70N,83.94E
1919-03-01,27.555,0.653,Raigarh,India,21.70N,83.94E
1919-04-01,30.811999999999998,1.062,Raigarh,India,21.70N,83.94E
1919-05-01,32.451,1.1340000000000001,Raigarh,India,21.70N,83.94E
1919-06-01,29.914,0.866,Raigarh,India,21.70N,83.94E
1919-07-01,27.479,0.425,Raigarh,India,21.70N,83.94E
1919-08-01,26.808000000000003,0.263,Raigarh,India,21.70N,83.94E
1919-09-01,27.45,0.267,Raigarh,India,21.70N,83.94E
1919-10-01,25.698,0.16,Raigarh,India,21.70N,83.94E
1919-11-01,22.549,0.312,Raigarh,India,21.70N,83.94E
1919-12-01,18.791,0.36200000000000004,Raigarh,India,21.70N,83.94E
1920-01-01,19.687,0.35700000000000004,Raigarh,India,21.70N,83.94E
1920-02-01,22.565,0.433,Raigarh,India,21.70N,83.94E
1920-03-01,27.48,0.161,Raigarh,India,21.70N,83.94E
1920-04-01,31.246,0.815,Raigarh,India,21.70N,83.94E
1920-05-01,32.407000000000004,0.381,Raigarh,India,21.70N,83.94E
1920-06-01,32.294000000000004,0.41,Raigarh,India,21.70N,83.94E
1920-07-01,27.381,0.48200000000000004,Raigarh,India,21.70N,83.94E
1920-08-01,27.158,0.44299999999999995,Raigarh,India,21.70N,83.94E
1920-09-01,27.975,0.305,Raigarh,India,21.70N,83.94E
1920-10-01,26.904,0.33899999999999997,Raigarh,India,21.70N,83.94E
1920-11-01,22.923,0.44299999999999995,Raigarh,India,21.70N,83.94E
1920-12-01,19.052,0.536,Raigarh,India,21.70N,83.94E
1921-01-01,20.34,0.5720000000000001,Raigarh,India,21.70N,83.94E
1921-02-01,22.233,0.35100000000000003,Raigarh,India,21.70N,83.94E
1921-03-01,28.926,0.298,Raigarh,India,21.70N,83.94E
1921-04-01,32.414,0.526,Raigarh,India,21.70N,83.94E
1921-05-01,36.089,0.797,Raigarh,India,21.70N,83.94E
1921-06-01,31.144,0.515,Raigarh,India,21.70N,83.94E
1921-07-01,28.212,0.337,Raigarh,India,21.70N,83.94E
1921-08-01,26.831,0.348,Raigarh,India,21.70N,83.94E
1921-09-01,27.16,0.153,Raigarh,India,21.70N,83.94E
1921-10-01,25.371,0.29600000000000004,Raigarh,India,21.70N,83.94E
1921-11-01,20.976000000000006,0.361,Raigarh,India,21.70N,83.94E
1921-12-01,19.854,0.624,Raigarh,India,21.70N,83.94E
1922-01-01,19.566,0.49200000000000005,Raigarh,India,21.70N,83.94E
1922-02-01,23.177,0.28600000000000003,Raigarh,India,21.70N,83.94E
1922-03-01,28.264,0.35,Raigarh,India,21.70N,83.94E
1922-04-01,32.008,0.6459999999999999,Raigarh,India,21.70N,83.94E
1922-05-01,34.498000000000005,0.35600000000000004,Raigarh,India,21.70N,83.94E
1922-06-01,30.252,0.542,Raigarh,India,21.70N,83.94E
1922-07-01,27.24,0.47,Raigarh,India,21.70N,83.94E
1922-08-01,26.892,0.341,Raigarh,India,21.70N,83.94E
1922-09-01,26.812,0.389,Raigarh,India,21.70N,83.94E
1922-10-01,25.078000000000003,0.47,Raigarh,India,21.70N,83.94E
1922-11-01,21.991999999999997,0.331,Raigarh,India,21.70N,83.94E
1922-12-01,18.299,0.475,Raigarh,India,21.70N,83.94E
1923-01-01,19.588,0.8959999999999999,Raigarh,India,21.70N,83.94E
1923-02-01,22.182,0.331,Raigarh,India,21.70N,83.94E
1923-03-01,26.652,0.413,Raigarh,India,21.70N,83.94E
1923-04-01,31.789,0.316,Raigarh,India,21.70N,83.94E
1923-05-01,34.014,0.527,Raigarh,India,21.70N,83.94E
1923-06-01,33.622,0.46799999999999997,Raigarh,India,21.70N,83.94E
1923-07-01,27.625,0.275,Raigarh,India,21.70N,83.94E
1923-08-01,26.509,0.466,Raigarh,India,21.70N,83.94E
1923-09-01,27.593000000000004,0.265,Raigarh,India,21.70N,83.94E
1923-10-01,25.208000000000002,0.36700000000000005,Raigarh,India,21.70N,83.94E
1923-11-01,21.765,0.581,Raigarh,India,21.70N,83.94E
1923-12-01,19.36,0.7140000000000001,Raigarh,India,21.70N,83.94E
1924-01-01,19.67,0.574,Raigarh,India,21.70N,83.94E
1924-02-01,22.971,0.408,Raigarh,India,21.70N,83.94E
1924-03-01,28.444000000000003,0.509,Raigarh,India,21.70N,83.94E
1924-04-01,32.527,0.519,Raigarh,India,21.70N,83.94E
1924-05-01,33.224000000000004,0.762,Raigarh,India,21.70N,83.94E
1924-06-01,33.435,0.527,Raigarh,India,21.70N,83.94E
1924-07-01,27.7,0.27699999999999997,Raigarh,India,21.70N,83.94E
1924-08-01,27.235,0.23399999999999999,Raigarh,India,21.70N,83.94E
1924-09-01,27.098000000000003,0.285,Raigarh,India,21.70N,83.94E
1924-10-01,25.912,0.29,Raigarh,India,21.70N,83.94E
1924-11-01,21.775,0.395,Raigarh,India,21.70N,83.94E
1924-12-01,18.795,0.478,Raigarh,India,21.70N,83.94E
1925-01-01,18.788,0.57,Raigarh,India,21.70N,83.94E
1925-02-01,21.885,0.7759999999999999,Raigarh,India,21.70N,83.94E
1925-03-01,27.261,0.371,Raigarh,India,21.70N,83.94E
1925-04-01,31.55,0.433,Raigarh,India,21.70N,83.94E
1925-05-01,32.505,0.61,Raigarh,India,21.70N,83.94E
1925-06-01,30.391,0.41700000000000004,Raigarh,India,21.70N,83.94E
1925-07-01,26.612,0.257,Raigarh,India,21.70N,83.94E
1925-08-01,27.391,0.239,Raigarh,India,21.70N,83.94E
1925-09-01,27.766,0.297,Raigarh,India,21.70N,83.94E
1925-10-01,25.982,0.293,Raigarh,India,21.70N,83.94E
1925-11-01,22.62,0.978,Raigarh,India,21.70N,83.94E
1925-12-01,18.509,0.63,Raigarh,India,21.70N,83.94E
1926-01-01,19.737000000000002,0.489,Raigarh,India,21.70N,83.94E
1926-02-01,23.463,0.493,Raigarh,India,21.70N,83.94E
1926-03-01,26.386,0.47700000000000004,Raigarh,India,21.70N,83.94E
1926-04-01,29.495,0.49,Raigarh,India,21.70N,83.94E
1926-05-01,32.27,0.601,Raigarh,India,21.70N,83.94E
1926-06-01,33.943000000000005,0.677,Raigarh,India,21.70N,83.94E
1926-07-01,28.405,0.401,Raigarh,India,21.70N,83.94E
1926-08-01,27.043000000000003,0.302,Raigarh,India,21.70N,83.94E
1926-09-01,27.177,0.337,Raigarh,India,21.70N,83.94E
1926-10-01,25.476,0.35100000000000003,Raigarh,India,21.70N,83.94E
1926-11-01,20.988000000000003,0.375,Raigarh,India,21.70N,83.94E
1926-12-01,19.12,0.307,Raigarh,India,21.70N,83.94E
1927-01-01,20.741,0.855,Raigarh,India,21.70N,83.94E
1927-02-01,22.863000000000003,0.4,Raigarh,India,21.70N,83.94E
1927-03-01,26.466,0.451,Raigarh,India,21.70N,83.94E
1927-04-01,31.805,0.34700000000000003,Raigarh,India,21.70N,83.94E
1927-05-01,33.334,0.41,Raigarh,India,21.70N,83.94E
1927-06-01,31.939,0.442,Raigarh,India,21.70N,83.94E
1927-07-01,27.564,0.264,Raigarh,India,21.70N,83.94E
1927-08-01,27.031,0.401,Raigarh,India,21.70N,83.94E
1927-09-01,27.993000000000002,0.43,Raigarh,India,21.70N,83.94E
1927-10-01,26.204,0.258,Raigarh,India,21.70N,83.94E
1927-11-01,21.834,0.607,Raigarh,India,21.70N,83.94E
1927-12-01,19.745,0.256,Raigarh,India,21.70N,83.94E
1928-01-01,20.217,0.637,Raigarh,India,21.70N,83.94E
1928-02-01,22.903000000000002,0.467,Raigarh,India,21.70N,83.94E
1928-03-01,27.971,0.261,Raigarh,India,21.70N,83.94E
1928-04-01,30.81,0.317,Raigarh,India,21.70N,83.94E
1928-05-01,33.907000000000004,0.594,Raigarh,India,21.70N,83.94E
1928-06-01,29.928,0.664,Raigarh,India,21.70N,83.94E
1928-07-01,27.376,0.17300000000000001,Raigarh,India,21.70N,83.94E
